% time	cellId	IMSI	RNTI	sinrLinear	componentCarrierId
29.245	1	4	5	343.802	0
29.246	1	6	6	118.812	0
29.248	1	5	8	108.812	0
29.281	2	1	5	152.145	0
29.281	1	3	1	0.553298	0
29.282	1	7	2	332.131	0
29.284	1	2	4	76.8327	0
29.285	1	4	5	259.339	0
29.286	1	6	6	28.1085	0
29.288	1	5	8	118.428	0
29.321	2	1	5	29.2531	0
29.321	1	3	1	0.804868	0
29.322	1	7	2	184.195	0
29.324	1	2	4	78.2457	0
29.325	1	4	5	25.8065	0
29.326	1	6	6	119.468	0
29.328	1	5	8	458.088	0
29.361	2	1	5	1.6435	0
29.361	1	3	1	21.1291	0
29.362	1	7	2	112.129	0
29.364	1	2	4	22.9457	0
29.365	1	4	5	265.176	0
29.366	1	6	6	63.3319	0
29.368	1	5	8	277.246	0
29.401	2	1	5	56.2778	0
29.401	1	3	1	0.313825	0
29.402	1	7	2	242.722	0
29.404	1	2	4	92.766	0
29.405	1	4	5	192.847	0
29.406	1	6	6	56.5609	0
29.408	1	5	8	90.4437	0
29.441	2	1	5	61.2513	0
29.441	1	3	1	0.0954399	0
29.442	1	7	2	99.219	0
29.444	1	2	4	42.8905	0
29.445	1	4	5	29.2611	0
29.446	1	6	6	185.028	0
29.448	1	5	8	821.64	0
29.481	2	1	5	43.434	0
29.481	1	3	1	1.74863	0
29.482	1	7	2	43.0898	0
29.484	1	2	4	20.2215	0
29.485	1	4	5	258.991	0
29.486	1	6	6	66.7751	0
29.488	1	5	8	686.107	0
29.521	2	1	5	126.233	0
29.521	1	3	1	0.501611	0
29.522	1	7	2	63.8593	0
29.524	1	2	4	46.4384	0
29.525	1	4	5	287.322	0
29.526	1	6	6	191.827	0
29.528	1	5	8	278.991	0
29.561	2	1	5	267.025	0
29.561	1	3	1	0.491814	0
29.562	1	7	2	302.24	0
29.564	1	2	4	52.485	0
29.565	1	4	5	619.938	0
29.566	1	6	6	60.1123	0
29.568	1	5	8	186.046	0
29.601	2	1	5	108.092	0
29.601	1	3	1	0.776633	0
29.602	1	7	2	577.716	0
29.604	1	2	4	19.8227	0
29.605	1	4	5	194.809	0
29.606	1	6	6	43.22	0
29.608	1	5	8	1066.83	0
29.641	2	1	5	20.929	0
29.641	1	3	1	0.357178	0
29.642	1	7	2	112.691	0
29.644	1	2	4	44.7385	0
29.645	1	4	5	36.6531	0
29.646	1	6	6	29.9918	0
29.648	1	5	8	1127.94	0
29.681	2	1	5	65.5244	0
29.681	1	3	1	0.0479258	0
29.682	1	7	2	187.223	0
29.684	1	2	4	90.3108	0
29.685	1	4	5	231.115	0
29.686	1	6	6	72.6727	0
29.688	1	5	8	260.836	0
29.721	2	1	5	108.093	0
29.721	1	3	1	0.624526	0
29.722	1	7	2	322.002	0
29.724	1	2	4	194.786	0
29.725	1	4	5	207.484	0
29.726	1	6	6	18.5716	0
29.728	1	5	8	139.746	0
29.761	2	1	5	177.508	0
29.761	1	3	1	1.39447	0
29.762	1	7	2	33.5097	0
29.764	1	2	4	71.8049	0
29.765	1	4	5	311.323	0
29.766	1	6	6	17.4972	0
29.768	1	5	8	61.6992	0
29.801	2	1	5	172.112	0
29.801	1	3	1	2.22029	0
29.802	1	7	2	44.8606	0
29.804	1	2	4	409.305	0
29.805	1	4	5	286.132	0
29.806	1	6	6	24.5474	0
29.808	1	5	8	96.4543	0
29.841	2	1	5	126.182	0
29.841	1	3	1	0.364234	0
29.842	1	7	2	23.8905	0
29.844	1	2	4	753.89	0
29.845	1	4	5	26.041	0
29.846	1	6	6	212.029	0
29.848	1	5	8	136.063	0
29.881	2	1	5	98.3068	0
29.881	1	3	1	0.311957	0
29.882	1	7	2	80.3862	0
29.884	1	2	4	294.341	0
29.885	1	4	5	225.039	0
29.886	1	6	6	274.59	0
29.888	1	5	8	28.9913	0
29.921	2	1	5	164.328	0
29.921	1	3	1	0.568916	0
29.922	1	7	2	154.766	0
29.924	1	2	4	70.8487	0
29.925	1	4	5	220.826	0
29.926	1	6	6	49.672	0
29.928	1	5	8	34.4054	0
29.961	2	1	5	54.1863	0
29.961	1	3	1	0.392577	0
29.962	1	7	2	49.5681	0
29.964	1	2	4	62.7369	0
29.965	1	4	5	21.3181	0
29.966	1	6	6	100.705	0
29.968	1	5	8	101.229	0
