,Unnamed: 0,input_data,output_data,received_data_real,received_data_imag,transmitted_data_real,transmitted_data_imag,encoded_data_real,encoded_data_imag,decoded_data_real,decoded_data_imag
23198,23198,198,201,-0.7317634820938109,1.0252962112426758,-0.19035685062408447,0.1100897565484047,-1.4142135381698608,1.4142135381698608,1.4142135381698608,1.4142135381698608
23330,23330,174,173,0.5503851771354675,-0.6377691030502319,0.6251792907714844,0.15562638640403748,-1.4142135381698608,1.4142135381698608,-1.4142135381698608,1.4142135381698608
23350,23350,203,212,0.1500871330499649,-0.2366859316825867,0.26386427879333496,0.24162672460079196,1.4142135381698608,-1.4142135381698608,1.4142135381698608,1.4142135381698608
23354,23354,216,212,-0.052298184484243386,0.12712179124355316,0.027751713991165158,-0.06554543972015381,-1.4142135381698608,1.4142135381698608,1.4142135381698608,1.4142135381698608
23363,23363,119,129,1.2135107517242432,-1.1448391675949097,-0.4157271087169647,0.5424363017082214,1.4142135381698608,1.4142135381698608,-1.4142135381698608,1.4142135381698608
23364,23364,136,129,0.317985862493515,-0.4374099969863892,0.1039559617638588,0.12575334310531616,-1.4142135381698608,1.4142135381698608,-1.4142135381698608,1.4142135381698608
23378,23378,70,80,0.4965084493160248,-0.604548454284668,-0.4232806861400604,0.10013308376073836,1.4142135381698608,-1.4142135381698608,1.4142135381698608,-1.4142135381698608
23419,23419,179,183,-0.9470064043998718,-0.8037433028221129,-0.9535533785820008,-0.2121320515871048,1.4142135381698608,-1.4142135381698608,-1.4142135381698608,1.4142135381698608
23426,23426,96,95,0.8734433650970459,0.7276919484138489,-1.0150130987167358,-0.2885215878486633,-1.4142135381698608,1.4142135381698608,1.4142135381698608,-1.4142135381698608
23443,23443,16,15,1.5304185152053833,0.4031330049037933,0.061496447771787636,0.18913841247558594,1.4142135381698608,-1.4142135381698608,-1.4142135381698608,-1.4142135381698608
23450,23450,205,201,-0.7424205541610718,9.739398956298828e-05,-0.2491856813430786,-0.17103803157806394,-1.4142135381698608,1.4142135381698608,1.4142135381698608,1.4142135381698608
23455,23455,126,127,0.5096231698989868,0.6053509116172789,0.3573891818523407,-0.15631528198719025,-1.4142135381698608,1.4142135381698608,1.4142135381698608,-1.4142135381698608
23473,23473,195,197,-0.19678083062171936,-0.3244529366493225,-0.13870398700237274,0.02111642435193062,-1.4142135381698608,-1.4142135381698608,1.4142135381698608,1.4142135381698608
23481,23481,130,134,-0.27631014585494995,-0.7270830869674683,0.00639097113162279,0.6845826506614685,-1.4142135381698608,-1.4142135381698608,-1.4142135381698608,1.4142135381698608
23483,23483,149,141,-0.4426461160182953,0.6393137574195862,-0.24519813060760495,0.7247692942619324,-1.4142135381698608,1.4142135381698608,-1.4142135381698608,1.4142135381698608
23497,23497,134,135,-1.1182781457901,2.312574863433838,-0.1414213329553604,0.5242640376091003,1.4142135381698608,-1.4142135381698608,-1.4142135381698608,1.4142135381698608
23506,23506,215,225,0.22553959488868716,1.4217654466629028,0.7410772442817688,-0.0420256145298481,1.4142135381698608,-1.4142135381698608,1.4142135381698608,1.4142135381698608
23508,23508,227,225,-0.232284352183342,0.12920908629894254,0.29970985651016235,0.0927918180823326,-1.4142135381698608,-1.4142135381698608,1.4142135381698608,1.4142135381698608
23509,23509,44,40,-1.1668189764022827,0.3934636414051056,0.7914195060729979,-0.4337451159954071,1.4142135381698608,1.4142135381698608,-1.4142135381698608,-1.4142135381698608
23519,23519,48,40,-0.0996912643313408,-0.12925806641578674,-0.14724735915660858,0.4161017537117005,-1.4142135381698608,1.4142135381698608,-1.4142135381698608,-1.4142135381698608
23527,23527,118,122,-0.10672204941511154,-0.5109637379646301,0.0032040835358202453,-0.10144471377134323,1.4142135381698608,-1.4142135381698608,1.4142135381698608,-1.4142135381698608
23542,23542,116,122,0.5513231754302979,0.1757722944021225,0.15745966136455536,-0.00897293724119663,-1.4142135381698608,-1.4142135381698608,1.4142135381698608,-1.4142135381698608
23551,23551,120,122,-0.16411878168582916,-0.406342089176178,0.39158740639686573,0.4373301565647125,-1.4142135381698608,1.4142135381698608,1.4142135381698608,-1.4142135381698608
23557,23557,123,122,0.005121104419231415,-0.5855922102928162,0.4930508136749268,-0.0032733918633311987,-1.4142135381698608,1.4142135381698608,1.4142135381698608,-1.4142135381698608
23565,23565,22,25,-0.145119309425354,0.057916775345802314,-0.13380929827690125,-0.4970550537109375,-1.4142135381698608,1.4142135381698608,-1.4142135381698608,-1.4142135381698608
23585,23585,152,151,-0.885155975818634,0.007005065679550171,0.1880338042974472,-0.5964199900627136,1.4142135381698608,1.4142135381698608,1.4142135381698608,1.4142135381698608
23592,23592,143,141,-0.17185908555984494,0.047765299677848816,-0.3099755048751831,0.12919862568378448,1.4142135381698608,-1.4142135381698608,1.4142135381698608,-1.4142135381698608
23598,23598,17,13,0.7356152534484863,-0.2426967322826385,-0.027589941397309303,-0.10615944117307664,-1.4142135381698608,-1.4142135381698608,-1.4142135381698608,-1.4142135381698608
23603,23603,192,197,0.4752195775508881,-0.4438261985778809,0.04568672180175781,0.6335223317146301,1.4142135381698608,1.4142135381698608,1.4142135381698608,1.4142135381698608
23607,23607,134,127,0.4694522917270661,-0.7497864961624146,-0.11690153926610948,-0.1693059653043747,1.4142135381698608,-1.4142135381698608,1.4142135381698608,-1.4142135381698608
23610,23610,183,181,0.5435096621513367,0.2232087403535843,0.17933009564876554,0.9598265886306764,1.4142135381698608,-1.4142135381698608,-1.4142135381698608,1.4142135381698608
23611,23611,186,181,1.0009599924087524,-0.567508339881897,-0.42516741156578064,0.5969389081001282,-1.4142135381698608,1.4142135381698608,-1.4142135381698608,1.4142135381698608
23617,23617,120,113,0.4482943713665009,-0.5002062320709229,0.5481888651847839,0.4013950824737549,-1.4142135381698608,1.4142135381698608,1.4142135381698608,-1.4142135381698608
23619,23619,109,113,0.17726582288742065,-0.3900423049926758,-0.15785028040409088,-0.0586213581264019,-1.4142135381698608,-1.4142135381698608,1.4142135381698608,-1.4142135381698608
23637,23637,238,240,-0.4122142195701599,-0.08546586334705353,-0.13407035171985626,-0.2003300040960312,1.4142135381698608,-1.4142135381698608,1.4142135381698608,1.4142135381698608
23643,23643,109,113,0.6736823320388794,-0.9067147970199584,0.6081474423408508,-0.4377998411655426,1.4142135381698608,-1.4142135381698608,1.4142135381698608,-1.4142135381698608
23644,23644,117,113,-0.35739076137542725,-0.10459370911121367,0.34527236223220825,-0.26417019963264465,1.4142135381698608,-1.4142135381698608,1.4142135381698608,-1.4142135381698608
23649,23649,42,35,0.7863527536392212,0.28439879417419434,-0.4154321849346161,-0.19999997317790985,1.4142135381698608,1.4142135381698608,-1.4142135381698608,-1.4142135381698608
23684,23684,44,49,0.4058864712715149,0.7386309504508972,0.18284271657466888,0.141421377658844,1.4142135381698608,1.4142135381698608,-1.4142135381698608,-1.4142135381698608
23700,23700,206,201,-0.3137016296386719,0.3354730010032654,0.7071067690849304,0.3828427493572235,1.4142135381698608,1.4142135381698608,1.4142135381698608,1.4142135381698608
23708,23708,70,80,-0.9662139415740968,-0.3031924664974213,0.04293547943234444,-0.4211110174655914,1.4142135381698608,-1.4142135381698608,1.4142135381698608,-1.4142135381698608
23721,23721,236,243,0.39765509963035583,-0.3596627712249756,-0.1050586923956871,0.025648994371294972,1.4142135381698608,1.4142135381698608,1.4142135381698608,1.4142135381698608
23727,23727,36,46,-1.3524084091186523,-0.27676141262054443,-0.031075358390808105,0.5904547572135925,-1.4142135381698608,-1.4142135381698608,-1.4142135381698608,-1.4142135381698608
23743,23743,219,225,1.1253999471664429,0.7051560282707214,-0.4637382924556732,0.036913573741912835,-1.4142135381698608,-1.4142135381698608,1.4142135381698608,1.4142135381698608
23763,23763,22,13,0.21817490458488464,0.33291956782341003,-0.15606576204299927,0.1789652407169342,-1.4142135381698608,1.4142135381698608,-1.4142135381698608,-1.4142135381698608
23769,23769,238,237,0.024821661412715912,-0.14498847723007202,-0.11758756637573242,0.14517749845981598,1.4142135381698608,-1.4142135381698608,1.4142135381698608,1.4142135381698608
23781,23781,42,41,-0.016113121062517166,0.021775409579277042,-0.08254016190767287,-0.040346331894397736,1.4142135381698608,1.4142135381698608,-1.4142135381698608,-1.4142135381698608
23782,23782,48,41,-0.009636260569095613,-0.1393507421016693,-0.4502484798431397,-0.026874089613556862,-1.4142135381698608,1.4142135381698608,-1.4142135381698608,-1.4142135381698608
23792,23792,4,0,0.2350645959377289,-0.7343300580978394,0.219891220331192,-0.1783227175474167,1.4142135381698608,1.4142135381698608,-1.4142135381698608,-1.4142135381698608
23803,23803,228,222,0.7746157050132751,-0.3802949786186218,-0.027589941397309303,-0.10615944117307664,1.4142135381698608,-1.4142135381698608,1.4142135381698608,1.4142135381698608
23816,23816,44,46,0.9787079095840454,-1.0470311641693115,-0.4544999301433563,0.29486680030822754,1.4142135381698608,1.4142135381698608,-1.4142135381698608,-1.4142135381698608
23837,23837,153,156,-0.8892778754234314,-0.5628267526626587,-0.3765161335468292,0.4447241425514221,-1.4142135381698608,-1.4142135381698608,-1.4142135381698608,1.4142135381698608
23881,23881,72,80,-0.237736850976944,-0.13277330994606018,-0.1824648678302765,-0.2294430583715439,-1.4142135381698608,-1.4142135381698608,1.4142135381698608,-1.4142135381698608
23892,23892,165,158,-0.05130978673696518,-0.5335710644721985,-0.20616142451763156,0.5610449314117432,1.4142135381698608,1.4142135381698608,-1.4142135381698608,1.4142135381698608
23898,23898,100,98,0.2248522043228149,-0.5736242532730103,-0.3067525625228882,-0.24676047265529635,-1.4142135381698608,-1.4142135381698608,1.4142135381698608,-1.4142135381698608
23915,23915,5,15,0.5850165486335754,-0.3597272932529449,-0.28792890906333923,-0.09684696793556212,-1.4142135381698608,1.4142135381698608,-1.4142135381698608,-1.4142135381698608
23928,23928,161,156,1.522396683692932,-0.028601929545402523,-0.7562263607978821,-0.9790107607841492,-1.4142135381698608,-1.4142135381698608,-1.4142135381698608,1.4142135381698608
23943,23943,181,182,-1.312910079956055,-0.1034432128071785,0.04784658178687096,0.721176028251648,1.4142135381698608,-1.4142135381698608,-1.4142135381698608,1.4142135381698608
23979,23979,48,49,-0.1621757745742798,0.002877354621887207,-0.5104689002037048,-0.3982244431972504,-1.4142135381698608,1.4142135381698608,-1.4142135381698608,-1.4142135381698608
23981,23981,39,34,-0.003696829080581665,-1.4104129076004028,-0.07145049422979355,0.4780507981777191,-1.4142135381698608,-1.4142135381698608,-1.4142135381698608,-1.4142135381698608
23987,23987,118,119,0.44955918192863453,1.1742522716522217,0.20502522587776184,-0.794974684715271,1.4142135381698608,-1.4142135381698608,1.4142135381698608,-1.4142135381698608
23999,23999,65,57,0.3853801488876343,0.24648571014404294,0.3974189460277557,0.1357656568288803,-1.4142135381698608,-1.4142135381698608,-1.4142135381698608,-1.4142135381698608
24016,24016,123,122,0.3556904196739197,-0.7928715944290161,-0.22225108742713928,-0.2809669375419617,1.4142135381698608,1.4142135381698608,1.4142135381698608,-1.4142135381698608
24022,24022,98,107,0.14058829843997955,0.14033034443855286,-0.11758756637573242,0.14517749845981598,1.4142135381698608,-1.4142135381698608,1.4142135381698608,1.4142135381698608
24030,24030,229,225,0.2937121093273163,-0.15220941603183746,-0.27510419487953186,-0.4148781001567841,1.4142135381698608,-1.4142135381698608,1.4142135381698608,1.4142135381698608
24039,24039,235,237,0.1959104984998703,0.330066978931427,-0.2972460687160492,-0.3895164430141449,-1.4142135381698608,1.4142135381698608,1.4142135381698608,1.4142135381698608
24045,24045,105,103,0.11343956738710405,-0.4251669347286224,0.03625160455703736,-0.13085880875587466,-1.4142135381698608,1.4142135381698608,1.4142135381698608,-1.4142135381698608
24082,24082,117,120,0.4980100393295288,-0.037858285009860985,-0.3055572509765625,-0.3084990978240967,1.4142135381698608,-1.4142135381698608,1.4142135381698608,-1.4142135381698608
24120,24120,215,213,-0.6799965500831604,0.0786503404378891,-0.28912198543548584,0.2514155209064484,1.4142135381698608,-1.4142135381698608,1.4142135381698608,1.4142135381698608
24126,24126,219,213,-0.5186024904251099,0.207207664847374,0.09355130046606064,0.1732414811849594,1.4142135381698608,1.4142135381698608,1.4142135381698608,1.4142135381698608
24127,24127,250,247,-0.3962469100952149,1.0644693374633791,0.1992894411087036,-0.1171676740050316,-1.4142135381698608,-1.4142135381698608,1.4142135381698608,1.4142135381698608
24133,24133,249,247,0.1983364224433899,0.8319278359413147,0.3032246530056,0.04455163702368736,1.4142135381698608,1.4142135381698608,1.4142135381698608,1.4142135381698608
24163,24163,106,107,-0.9035800695419312,0.17667712271213531,0.18511705100536344,0.35769268870353704,1.4142135381698608,-1.4142135381698608,1.4142135381698608,-1.4142135381698608
24208,24208,179,173,0.3792349100112915,0.7061315178871155,-0.1274491846561432,-0.6102799773216248,-1.4142135381698608,-1.4142135381698608,-1.4142135381698608,1.4142135381698608
24213,24213,165,173,-0.24280741810798645,0.1568109691143036,-0.9446571469306946,-0.390482634305954,-1.4142135381698608,-1.4142135381698608,-1.4142135381698608,1.4142135381698608
24226,24226,206,212,0.2621481120586395,-0.4486695230007172,-0.4577062726020813,0.412124365568161,1.4142135381698608,-1.4142135381698608,1.4142135381698608,1.4142135381698608
24234,24234,205,213,-0.2281504720449448,0.3155672550201416,-0.37713178992271423,0.2628881335258484,-1.4142135381698608,1.4142135381698608,1.4142135381698608,-1.4142135381698608
24238,24238,91,95,0.1302124559879303,0.5343560576438904,0.6637070178985596,0.19045384228229525,-1.4142135381698608,1.4142135381698608,1.4142135381698608,-1.4142135381698608
24262,24262,12,5,0.1299324929714203,-0.1194663867354393,0.2728266417980194,0.03007379733026028,1.4142135381698608,1.4142135381698608,-1.4142135381698608,-1.4142135381698608
24267,24267,183,173,0.07932066917419434,-0.056005589663982384,0.6802664995193481,0.16137447953224182,1.4142135381698608,-1.4142135381698608,-1.4142135381698608,1.4142135381698608
24272,24272,181,173,-0.18332335352897644,0.08404728770256042,-0.41987791657447815,-0.26934906840324396,1.4142135381698608,-1.4142135381698608,-1.4142135381698608,1.4142135381698608
24287,24287,152,156,-0.13378775119781494,-0.20532362163066864,0.684759259223938,-0.9874081015586852,-1.4142135381698608,1.4142135381698608,-1.4142135381698608,1.4142135381698608
24290,24290,148,156,-0.5020874738693237,0.2269816845655441,-0.3663987815380096,-0.381622850894928,1.4142135381698608,1.4142135381698608,-1.4142135381698608,1.4142135381698608
24297,24297,153,156,-0.07575884461402893,0.08744843304157257,0.029289310798048977,-0.02928934060037136,-1.4142135381698608,1.4142135381698608,-1.4142135381698608,1.4142135381698608
24320,24320,44,46,0.0070191919803619385,-1.8494243621826167,0.25185805559158325,0.07561624050140381,-1.4142135381698608,-1.4142135381698608,-1.4142135381698608,-1.4142135381698608
24329,24329,119,111,-0.9559040069580078,0.11694110929965973,-0.1204838752746582,-0.3179580271244049,-1.4142135381698608,1.4142135381698608,1.4142135381698608,-1.4142135381698608
24332,24332,22,13,-0.0411771684885025,-0.2326637059450149,-0.11758756637573242,0.14517749845981598,-1.4142135381698608,1.4142135381698608,-1.4142135381698608,-1.4142135381698608
24379,24379,186,182,1.2941522598266602,-0.013565594330430029,0.10385283082723618,-0.3768383264541626,-1.4142135381698608,-1.4142135381698608,-1.4142135381698608,1.4142135381698608
24418,24418,157,166,0.9567173719406128,-0.08826383948326111,-0.07671334594488144,0.6512938737869263,-1.4142135381698608,1.4142135381698608,-1.4142135381698608,1.4142135381698608
24422,24422,159,166,-0.097615547478199,0.22162136435508728,-0.08493330329656601,0.102517269551754,1.4142135381698608,1.4142135381698608,-1.4142135381698608,1.4142135381698608
24426,24426,238,247,-0.5853258371353149,0.6606338024139404,-0.3535533845424652,0.5292893052101135,-1.4142135381698608,1.4142135381698608,1.4142135381698608,1.4142135381698608
24439,24439,48,55,-0.06032871827483177,0.8187932968139648,0.4242640435695648,-0.8071067929267883,-1.4142135381698608,1.4142135381698608,-1.4142135381698608,-1.4142135381698608
24443,24443,64,55,0.9229119420051576,-0.15580444037914276,-0.11204025894403458,0.18782292306423187,1.4142135381698608,1.4142135381698608,-1.4142135381698608,-1.4142135381698608
24456,24456,181,184,0.3554329872131348,-0.4654793739318848,-0.2728404998779297,-0.1827131360769272,1.4142135381698608,-1.4142135381698608,-1.4142135381698608,1.4142135381698608
24462,24462,157,158,0.08003784716129303,-0.08020906150341034,-0.03525666519999504,0.01128352340310812,-1.4142135381698608,1.4142135381698608,-1.4142135381698608,1.4142135381698608
24484,24484,152,151,-0.2100474089384079,0.3876669108867645,-0.11406522244215013,0.1080794557929039,-1.4142135381698608,1.4142135381698608,-1.4142135381698608,1.4142135381698608
24485,24485,154,156,0.4784698486328125,0.26815998554229736,0.05328856781125069,0.450165331363678,-1.4142135381698608,1.4142135381698608,-1.4142135381698608,1.4142135381698608
24491,24491,149,141,-0.7970883250236511,0.13621938228607178,-0.7515324950218201,0.08936812728643417,1.4142135381698608,-1.4142135381698608,-1.4142135381698608,1.4142135381698608
24508,24508,183,173,-0.950206458568573,0.4348176121711731,-0.29763469099998474,-0.630967378616333,1.4142135381698608,-1.4142135381698608,-1.4142135381698608,1.4142135381698608
24513,24513,181,173,-0.2677474915981293,-1.696210861206055,-0.05981868132948875,-0.01123423594981432,1.4142135381698608,-1.4142135381698608,-1.4142135381698608,1.4142135381698608
24517,24517,16,15,-0.4369393289089203,-0.362502247095108,-0.335445761680603,-0.2294411212205887,1.4142135381698608,-1.4142135381698608,-1.4142135381698608,-1.4142135381698608
24526,24526,158,158,0.0864996612071991,0.3652539551258087,-0.19238795340061188,0.11406522244215013,1.4142135381698608,-1.4142135381698608,-1.4142135381698608,1.4142135381698608
24529,24529,154,158,0.3081094026565552,-0.2418496906757355,0.2672154903411865,0.193819522857666,1.4142135381698608,-1.4142135381698608,-1.4142135381698608,1.4142135381698608
24535,24535,149,141,-0.10344649851322174,-0.3570687472820282,-0.8564748167991638,-0.6376535892486572,-1.4142135381698608,1.4142135381698608,-1.4142135381698608,1.4142135381698608
24575,24575,219,212,-0.9587908983230592,-1.0525193214416504,0.3230685889720917,-0.06590317189693451,-1.4142135381698608,-1.4142135381698608,1.4142135381698608,1.4142135381698608
24580,24580,179,182,-0.15061116218566895,0.9952508211135864,0.8636084794998169,-0.3115270137786865,-1.4142135381698608,-1.4142135381698608,-1.4142135381698608,1.4142135381698608
24584,24584,17,13,0.7575511932373047,0.7745257616043091,0.3182397484779358,-0.4837257862091065,1.4142135381698608,1.4142135381698608,-1.4142135381698608,-1.4142135381698608
24602,24602,4,0,1.5033257007598877,0.5321875214576721,-1.0577253103256226,-0.01809482648968697,-1.4142135381698608,1.4142135381698608,-1.4142135381698608,-1.4142135381698608
24621,24621,120,111,-0.015711307525634766,-0.6639021635055542,0.6070038676261902,-0.05265938863158226,-1.4142135381698608,-1.4142135381698608,1.4142135381698608,-1.4142135381698608
24638,24638,126,134,0.2555587589740753,0.07877778261899948,0.38905978202819824,-0.07653128355741501,-1.4142135381698608,-1.4142135381698608,-1.4142135381698608,1.4142135381698608
24657,24657,195,199,-0.6689658164978027,-0.9732404351234436,-0.5886871218681335,-0.5759643912315369,1.4142135381698608,1.4142135381698608,1.4142135381698608,1.4142135381698608
24658,24658,208,199,0.2950107455253601,-0.44059208035469055,-0.13870398700237274,0.02111642435193062,-1.4142135381698608,1.4142135381698608,1.4142135381698608,1.4142135381698608
24665,24665,235,245,-0.030298247933387763,0.3870210349559784,0.6804754137992859,0.10165995359420776,1.4142135381698608,-1.4142135381698608,1.4142135381698608,1.4142135381698608
24689,24689,238,237,0.3117572069168091,-0.4031009078025818,-0.9566487669944764,0.17948295176029205,-1.4142135381698608,1.4142135381698608,1.4142135381698608,1.4142135381698608
24725,24725,165,166,-0.3594036996364593,-0.17064319550991058,-0.589862048625946,-0.15815958380699158,1.4142135381698608,1.4142135381698608,-1.4142135381698608,1.4142135381698608
24771,24771,22,25,0.014137379825115204,0.19066455960273745,-0.2265607863664627,-0.023649478331208233,-1.4142135381698608,1.4142135381698608,-1.4142135381698608,-1.4142135381698608
24785,24785,230,234,0.11510434001684187,-0.5247377157211304,0.02241708151996136,0.3378492891788483,-1.4142135381698608,-1.4142135381698608,1.4142135381698608,1.4142135381698608
24817,24817,49,42,0.9336410760879515,1.373882293701172,-0.1264438033103943,-0.4549728035926819,1.4142135381698608,-1.4142135381698608,-1.4142135381698608,-1.4142135381698608
24856,24856,157,158,-1.107762098312378,0.11843739449977875,0.2426783144474029,-0.04339781031012535,-1.4142135381698608,1.4142135381698608,-1.4142135381698608,1.4142135381698608
24860,24860,206,201,-0.4271424412727356,-0.571208119392395,-0.061731655150651925,0.12483029812574388,1.4142135381698608,1.4142135381698608,1.4142135381698608,1.4142135381698608
24863,24863,238,245,0.6770695447921753,-1.0387206077575684,-0.08959464728832245,0.7999581694602966,1.4142135381698608,-1.4142135381698608,1.4142135381698608,1.4142135381698608
24864,24864,238,245,0.6770695447921753,-1.0387206077575684,0.155659481883049,0.1786314994096756,-1.4142135381698608,1.4142135381698608,1.4142135381698608,1.4142135381698608
24876,24876,158,158,1.3059144020080566,1.1680370569229126,-0.8533968925476074,-0.3952620327472687,1.4142135381698608,1.4142135381698608,-1.4142135381698608,1.4142135381698608
24877,24877,152,158,0.31446802616119385,0.2107084095478058,0.0056788683868944645,0.2655118405818939,1.4142135381698608,1.4142135381698608,-1.4142135381698608,1.4142135381698608
24891,24891,165,169,-0.06749729812145233,-0.20482082664966586,0.0707106813788414,0.3292893171310425,-1.4142135381698608,1.4142135381698608,-1.4142135381698608,1.4142135381698608
24932,24932,44,47,-0.21171072125434875,0.25641852617263794,-0.09355130791664124,0.1732414960861206,1.4142135381698608,1.4142135381698608,-1.4142135381698608,-1.4142135381698608
24954,24954,111,113,0.2932126224040985,-0.2806954681873321,0.9669914245605468,0.05222096666693688,-1.4142135381698608,1.4142135381698608,1.4142135381698608,-1.4142135381698608
24964,24964,105,111,0.14812327921390533,-0.4626089930534363,0.4158446490764618,-0.12016715109348294,1.4142135381698608,1.4142135381698608,1.4142135381698608,-1.4142135381698608
24966,24966,116,111,0.07193401455879211,0.6828093528747559,-0.4547467231750488,-0.15394602715969086,-1.4142135381698608,-1.4142135381698608,1.4142135381698608,-1.4142135381698608
24972,24972,106,111,0.21746164560317996,-0.12115296721458435,0.4000000059604645,0.20000000298023224,-1.4142135381698608,-1.4142135381698608,1.4142135381698608,-1.4142135381698608
24993,24993,100,98,0.3701779544353485,-0.010404147207736969,0.5621606707572937,-0.7436122298240662,-1.4142135381698608,-1.4142135381698608,1.4142135381698608,-1.4142135381698608
24996,24996,91,98,0.02241102233529091,-0.5724475979804993,0.5656854510307312,-0.6071068048477173,-1.4142135381698608,-1.4142135381698608,1.4142135381698608,-1.4142135381698608
25014,25014,130,131,0.2635945677757263,-0.9558193683624268,-0.31543219089508057,0.29301512241363525,-1.4142135381698608,-1.4142135381698608,-1.4142135381698608,1.4142135381698608
25028,25028,12,15,1.09359610080719,-1.3091373443603516,0.09355130791664124,-0.1732414960861206,-1.4142135381698608,-1.4142135381698608,-1.4142135381698608,-1.4142135381698608
25038,25038,181,182,0.5503141283988953,0.5749483108520508,0.10068836063146593,-0.11625897884368895,-1.4142135381698608,-1.4142135381698608,-1.4142135381698608,1.4142135381698608
25044,25044,70,73,0.529447078704834,0.4926576912403106,-0.8675533533096313,0.15432026982307434,1.4142135381698608,-1.4142135381698608,1.4142135381698608,-1.4142135381698608
25045,25045,70,73,0.529447078704834,0.4926576912403106,0.2638788521289825,0.3453706502914429,-1.4142135381698608,-1.4142135381698608,1.4142135381698608,-1.4142135381698608
25061,25061,215,213,0.3431622385978699,0.029661744832992557,-0.19927679002285004,0.4693305492401123,1.4142135381698608,-1.4142135381698608,1.4142135381698608,1.4142135381698608
25065,25065,181,173,0.412841796875,0.8674436807632446,0.7308788895606995,0.03367457538843155,-1.4142135381698608,-1.4142135381698608,-1.4142135381698608,1.4142135381698608
25068,25068,183,173,1.6312875747680664,-0.4668290913105011,0.9053266644477844,-0.16885851323604584,1.4142135381698608,1.4142135381698608,-1.4142135381698608,1.4142135381698608
25071,25071,205,199,1.160266637802124,0.7136292457580566,-0.5215005278587341,0.4547887742519378,-1.4142135381698608,1.4142135381698608,1.4142135381698608,1.4142135381698608
25122,25122,236,244,-0.6803436875343323,0.4721353650093079,0.7055390477180481,0.6266285181045532,1.4142135381698608,1.4142135381698608,1.4142135381698608,1.4142135381698608
25129,25129,44,50,-1.021296501159668,1.4040391445159912,0.4350516796112061,0.2971965968608856,1.4142135381698608,1.4142135381698608,-1.4142135381698608,-1.4142135381698608
25142,25142,39,49,-0.3714206516742706,0.18234461545944214,-0.5709918141365051,0.5762668251991272,-1.4142135381698608,-1.4142135381698608,-1.4142135381698608,-1.4142135381698608
25185,25185,5,5,0.045169565826654434,0.6140838861465454,-0.3067525625228882,-0.24676047265529635,-1.4142135381698608,1.4142135381698608,-1.4142135381698608,-1.4142135381698608
25204,25204,119,127,-0.17171818017959595,0.4290238618850708,-0.2496605962514877,0.012698262929916382,1.4142135381698608,1.4142135381698608,1.4142135381698608,-1.4142135381698608
25205,25205,136,127,0.06509227305650711,-0.1213308572769165,-0.1382683366537094,-0.12928931415081024,-1.4142135381698608,1.4142135381698608,1.4142135381698608,-1.4142135381698608
25206,25206,134,127,-0.043948117643594735,1.2638142108917236,0.3057626783847809,0.11815078556537628,-1.4142135381698608,1.4142135381698608,1.4142135381698608,-1.4142135381698608
25210,25210,159,151,0.2103039175271988,-0.2713581025600433,-0.13800568878650665,0.3245781362056732,1.4142135381698608,1.4142135381698608,-1.4142135381698608,1.4142135381698608
25241,25241,244,243,-0.4235915839672089,-0.5490384101867676,0.1186009868979454,-0.008930847048759459,-1.4142135381698608,-1.4142135381698608,1.4142135381698608,1.4142135381698608
25248,25248,119,127,0.1262979656457901,-0.7694005370140076,-0.13968583941459656,-0.8611400723457336,1.4142135381698608,1.4142135381698608,1.4142135381698608,-1.4142135381698608
25268,25268,195,197,0.08799079060554504,1.06436288356781,0.03364219889044762,-0.2937842905521393,1.4142135381698608,1.4142135381698608,1.4142135381698608,1.4142135381698608
25270,25270,195,197,-0.39810657501220703,-0.34047532081604004,-0.35458627343177795,-0.2064277231693268,-1.4142135381698608,-1.4142135381698608,1.4142135381698608,1.4142135381698608
25275,25275,192,197,0.2758357524871826,0.7184646725654602,-0.3788863718509674,1.2840330600738523,1.4142135381698608,-1.4142135381698608,1.4142135381698608,1.4142135381698608
25283,25283,72,73,-0.15835024416446686,0.27988201379776,-0.008239197544753551,-0.5154321789741516,-1.4142135381698608,-1.4142135381698608,1.4142135381698608,-1.4142135381698608
25285,25285,69,73,0.7064648866653442,-0.8080911040306091,-0.5696257948875427,0.5267748832702637,1.4142135381698608,1.4142135381698608,1.4142135381698608,-1.4142135381698608
25294,25294,157,158,0.3630897998809815,-1.8418980836868288,0.14104680716991425,-0.5420371890068054,-1.4142135381698608,1.4142135381698608,-1.4142135381698608,1.4142135381698608
25298,25298,159,158,0.5445273518562317,-0.2604491114616394,-0.4334096610546112,-0.6941097378730774,1.4142135381698608,1.4142135381698608,-1.4142135381698608,1.4142135381698608
25319,25319,123,119,-0.7383520603179932,0.2788832783699036,-0.10273933410644533,-0.1988399028778076,1.4142135381698608,1.4142135381698608,1.4142135381698608,-1.4142135381698608
25323,25323,181,182,0.0017597340047359469,-0.56879061460495,0.04293547943234444,-0.13321660459041595,1.4142135381698608,-1.4142135381698608,-1.4142135381698608,1.4142135381698608
25333,25333,195,199,0.26610973477363586,0.4858868718147278,0.19940698146820068,-0.456104427576065,1.4142135381698608,1.4142135381698608,1.4142135381698608,1.4142135381698608
25340,25340,64,60,0.027204040437936783,-0.15261751413345334,0.2519272267818451,-0.2986156642436981,1.4142135381698608,-1.4142135381698608,-1.4142135381698608,-1.4142135381698608
